p,d,q,P,D,Q,s,aic,bic,converged,fit_seconds,error
1,0,3,1,0,2,24,-96898.398432383,-96763.05241804286,False,184.5566768000008,
1,0,3,2,0,0,24,-97013.9656216836,-96885.74308178242,False,152.1940697000009,
1,0,3,2,0,1,24,-97103.16886093031,-96967.82284659018,False,157.5796803000012,
1,0,3,2,0,2,24,-97259.15655867828,-97116.68706989918,False,178.16345769999862,
2,0,0,0,0,0,24,-96043.20387492026,-95943.4752327749,False,7.224392600001011,
2,0,0,0,0,1,24,-96469.72776224511,-96362.8756456608,False,33.85329829999864,
2,0,0,0,0,2,24,-96786.51623033354,-96672.54063931026,False,159.48996420000003,
2,0,0,1,0,0,24,-96662.5818340837,-96555.72971749939,False,31.72776580000027,
2,0,0,1,0,1,24,-96896.52353484476,-96782.54794382148,False,40.023997500000405,
2,0,0,1,0,2,24,-96964.74337897587,-96843.64431351364,True,173.44281990000127,
2,0,0,2,0,0,24,-97078.22022423794,-96964.24463321466,False,144.32323260000157,
2,0,0,2,0,1,24,-97168.233775246,-97047.13470978377,False,179.9130028999989,
2,0,0,2,0,2,24,-97317.71861754806,-97189.49607764688,False,163.15545109999948,
2,0,1,0,0,0,24,-96044.1008232168,-95937.24870663248,False,6.3691690000014205,
2,0,1,0,0,1,24,-96469.24299629149,-96355.26740526821,False,40.3499754000004,
2,0,1,0,0,2,24,-96782.9768823076,-96661.87781684537,False,180.20274260000042,
2,0,1,1,0,0,24,-96660.10822349852,-96546.13263247524,False,42.554734699999244,
2,0,1,1,0,1,24,-96893.10405180929,-96772.00498634706,False,56.405641399998785,
2,0,1,1,0,2,24,-96960.32890936175,-96832.10636946057,True,190.33183260000078,
2,0,1,2,0,0,24,-97070.18840020968,-96949.08933474745,False,168.64403839999977,
2,0,1,2,0,1,24,-97160.11664585558,-97031.8941059544,False,188.52569929999845,
2,0,1,2,0,2,24,-97311.05529551303,-97175.7092811729,False,193.25420250000025,
2,0,2,0,0,0,24,-94467.24236162566,-94353.26677060238,False,7.5545328999996855,
2,0,2,0,0,1,24,-95268.21887172402,-95147.11980626179,False,49.242135999998936,
2,0,2,0,0,2,24,-95673.64770068176,-95545.42516078058,False,199.35420059999888,
2,0,2,1,0,0,24,-95694.73994985636,-95573.64088439413,False,46.755457000001115,
2,0,2,1,0,1,24,-95813.71819380685,-95685.49565390567,False,69.97937249999995,
2,0,2,1,0,2,24,-95895.19836792094,-95759.8523535808,False,263.49233710000044,
2,0,2,2,0,0,24,-96137.35900559076,-96009.13646568957,False,158.0777694999997,
2,0,2,2,0,1,24,-96185.07870270821,-96049.73268836808,False,173.27311569999983,
2,0,2,2,0,2,24,-96321.14115821903,-96178.67166943994,False,197.28737960000035,
2,0,3,0,0,0,24,-96282.20099933274,-96161.10193387051,False,18.81164809999973,
2,0,3,0,0,1,24,-96715.99425520946,-96587.77171530828,False,44.587865199999214,
2,0,3,0,0,2,24,-97016.36774053013,-96881.02172619,False,168.02587569999923,
2,0,3,1,0,0,24,-96905.64809494052,-96777.42555503934,False,42.093794000000344,
2,0,3,1,0,1,24,-97135.16326418184,-96999.81724984171,False,45.173888199999055,
2,0,3,1,0,2,24,-97197.96477805034,-97055.49528927125,False,196.8951724999988,
2,0,3,2,0,0,24,-97293.9253300376,-97158.57931569747,False,173.14272490000076,
2,0,3,2,0,1,24,-97387.45125361558,-97244.98176483648,False,185.21552619999966,
2,0,3,2,0,2,24,-97553.0982081787,-97403.50524496064,False,192.6368435000004,
3,0,0,0,0,0,24,-96041.68165148888,-95934.82953490457,False,7.01993130000119,
3,0,0,0,0,1,24,-96466.96393435093,-96352.98834332766,False,38.919788700000936,
3,0,0,0,0,2,24,-96780.88702454572,-96659.7879590835,False,164.8913604999998,
3,0,0,1,0,0,24,-96657.90877855738,-96543.9331875341,False,39.34870529999898,
3,0,0,1,0,1,24,-96891.01148777711,-96769.91242231488,False,45.6591767000009,
3,0,0,1,0,2,24,-96958.27999483769,-96830.05745493651,False,152.2629582999998,
3,0,0,2,0,0,24,-97068.23491483789,-96947.13584937566,False,159.26117710000108,
3,0,0,2,0,1,24,-97158.1804949057,-97029.95795500452,False,192.11840660000053,
3,0,0,2,0,2,24,-97309.12855027826,-97173.78253593812,False,257.92643359999784,
3,0,1,0,0,0,24,-96036.93979026415,-95922.96419924087,False,17.16860170000291,
3,0,1,0,0,1,24,-96462.29229313954,-96341.19322767732,False,79.60460819999935,
3,0,1,0,0,2,24,-96776.37109347059,-96648.14855356941,False,371.8895807000008,
3,0,1,1,0,0,24,-96653.29265688645,-96532.19359142422,False,106.67301579999912,
3,0,1,1,0,1,24,-96886.46660575742,-96758.24406585624,False,108.09810370000196,
3,0,1,1,0,2,24,-96953.77272174333,-96818.4267074032,False,197.50665730000037,
3,0,1,2,0,0,24,-97063.82379802162,-96935.60125812044,False,170.12283789999856,
3,0,1,2,0,1,24,-97153.76830134337,-97018.42228700324,False,212.22167919999993,
3,0,1,2,0,2,24,-97304.68493576904,-97162.21544698994,False,206.31368400000065,
3,0,2,0,0,0,24,-95267.5996072017,-95146.50054173947,False,7.57203809999919,
3,0,2,0,0,1,24,-95926.29540002657,-95798.0728601254,False,44.73674839999876,
3,0,2,0,0,2,24,-96309.6690640303,-96174.32304969017,False,178.06119249999756,
3,0,2,1,0,0,24,-96270.73493389657,-96142.51239399539,False,45.0674497,
3,0,2,1,0,1,24,-96441.46865783821,-96306.12264349808,False,45.625280099997326,
3,0,2,1,0,2,24,-96523.85231367484,-96381.38282489574,False,180.32872739999948,
3,0,2,2,0,0,24,-96734.3167424738,-96598.97072813367,False,187.30272569999943,
3,0,2,2,0,1,24,-96802.26768530707,-96659.79819652798,False,205.3554991000019,
3,0,2,2,0,2,24,-96932.99117495652,-96783.39821173847,False,216.46119689999978,
3,0,3,0,0,0,24,-96478.69479721799,-96350.47225731681,False,18.959163899999112,
3,0,3,0,0,1,24,-96915.0383316562,-96779.69231731606,False,108.42894200000228,
3,0,3,0,0,2,24,-97212.34062014037,-97069.87113136127,False,188.99281269999847,
3,0,3,1,0,0,24,-97107.99457155251,-96972.64855721238,False,51.13718630000221,
3,0,3,1,0,1,24,-97330.11440074336,-97187.64491196426,False,55.43163690000074,
3,0,3,1,0,2,24,-97392.27463105367,-97242.68166783563,False,193.38482689999728,
3,0,3,2,0,0,24,-97490.73921867146,-97348.26972989236,False,198.51760550000108,
3,0,3,2,0,1,24,-97581.0262023927,-97431.43323917466,False,221.65708330000052,
3,0,3,2,0,2,24,-97743.09627927457,-97586.37984161757,False,206.48391360000096,
